tweet_id,clean_tweet,user_id,lat,long,city,country,state,state_code,political_label,label_score,stance
1.3171983728524247e+18,habe ich direkt nach dem ersten tvduell trump gegen joe biden in meiner live kommentierung aus newyork fr bild gesagt uswahlen,29105288.0,40.7127281,-74.0060152,New York,United States of America,New York,NY,Welfare,0.5840096473693848,Neutral
1.3172092026542449e+18,marbles game aq154 common sense for the common good alaskaquinn trump,300521299.0,64.44596130000001,-149.680909,,United States of America,Alaska,AK,Welfare,0.4438377618789673,Neutral
1.317213122826969e+18,news princess bride aq159 common sense for the common good alaskaquinn trump,300521299.0,64.44596130000001,-149.680909,,United States of America,Alaska,AK,Welfare,0.4179933667182922,Neutral
1.317239041130193e+18,wheres trumps taxreturns,112476696.0,27.7567667,-81.4639835,,United States of America,Florida,FL,Welfare,0.5987693071365356,Neutral
1.31724655121186e+18,how about questions on trump stealing charity money for kids 410milliom owed to foreign countries or all the covid money republican senators stole thru bogus business loans them we can talk about a dead horse in ukraine republicancrooks trump vote,2975657986.0,40.2253569,-82.6881395,,United States of America,Ohio,OH,Welfare,0.4706702530384063,Neutral
1.317297277984297e+18,black conservative patriot whoa whats on hunts laptop is worse than reported special fbi agent on the case cruz trump biden 10162020 bcp whatisonhuntslaptopisworsethanreported specialfbiagentoncase cruz trump biden click on link,1.167827759655248e+18,39.2147095,-95.0620347,,United States of America,Kansas,KS,Welfare,0.7443318367004395,Neutral
1.3173153620405658e+18,welovetrump trump trump2020tosaveamerica saturdaymotivation,7.085525514074685e+17,40.3270127,-86.1746933,,United States of America,Indiana,IN,Welfare,0.4146999716758728,Neutral
1.317446992096686e+18,welovejoe weve had enough of the scarydangerous clown donaldtrump hes done enough damage amp frightened us all including the children can we get this trending welovejoe joebidensneighborhood,111503313.0,26.5781179,-98.13973,,United States of America,Texas,TX,Welfare,0.4690690338611603,Neutral
1.31746319874073e+18,trump fans out on their boats trump boats lakeworthbeach florida,21703259.0,37.1677128,-94.8464256,,United States of America,Kansas,KS,Welfare,0.4464762806892395,Neutral
1.3174651553877402e+18,reporter solves mystery of noddingwomanattrumptownhall now we know who that robot was that was activated to nod up amp down soothats why why trump showed weakness,2183291336.0,41.875561600000005,-87.6244212,Chicago,United States of America,Illinois,IL,Welfare,0.6084744334220886,Neutral
1.3174974193707377e+18,my original comment was there are tons of conservatives on welfare social security free camps free travel amp they all accept it gladly told the twitter world its only democrats who want amp accept aid to divert from original subject is such a trump thing,275329164.0,44.9772995,-93.2654692,Minneapolis,United States of America,Minnesota,MN,Welfare,0.7959784269332886,Neutral
1.3175151743712625e+18,dogs gt trump dogsoftwiter gt maga maga2020 is any surprised trump doesnt have a dog im not thats too much goodness for him,560386246.0,42.3602534,-71.0582912,Boston,United States of America,Massachusetts,MA,Welfare,0.4796152710914612,Neutral
1.317519325939589e+18,i am concern for hunterbiden well being ill feel better just to know someone knowing where he is joebiden newyorkpost donaldtrump,161886289.0,29.684517,-95.313463,,United States of America,Texas,TX,Welfare,0.6210885643959045,Weakly Supports
1.3175778696825285e+18,so its been rumored president donaldtrump might be heading to the wwe for a appearance whats yall thoughts,8.727248348784681e+17,27.1713925,-80.2842217,,United States of America,Florida,FL,Welfare,0.4339986443519592,Neutral
1.317626566818648e+18,same ppl who complain about ppl milking welfare benefits its a broken system they are using to their advantage to barely scrape by are calling trump smart for dodging taxes when he can clearly afford to pay more than 75000 in 5 out of 15 years not hard to spot them lol,18938446.0,27.7567667,-81.4639835,,United States of America,Florida,FL,Welfare,0.6973435878753662,Weakly Supports
1.3176506422158172e+18,you are exactly right thats why welfare handouts and ubi are terrible policiesideas put people to work and give them a way to earn it trump,9.493611989523416e+17,43.6211955,-84.6824346,,United States of America,Michigan,MI,Welfare,0.7370516657829285,Neutral
1.31765634167928e+18,yet trump amp the give every year almost 2trillion taxpayerfunded welfare to billionaire amp corporations i think most americans would rather have lowercost healthcare education amp know their country invests in all of us amp not in making the rich richer at the expense of us,541848155.0,36.7014631,-118.7559974,,United States of America,California,CA,Welfare,0.6180325746536255,Weakly Supports
1.3176565825664737e+18,yet trump amp the give every year almost 2trillion taxpayerfunded welfare to billionaire amp corporations i think most americans would rather have lowercost healthcare education amp know their country invests in all of us amp not in making the rich richer at the expense of us,541848155.0,36.7014631,-118.7559974,,United States of America,California,CA,Welfare,0.6180325746536255,Weakly Supports
1.3176569379079823e+18,yet trump amp the give every year almost 2trillion taxpayerfunded welfare to billionaire amp corporations i think most americans would rather have lowercost healthcare education amp know their country invests in all of us amp not in making the rich richer at the expense of us,541848155.0,36.7014631,-118.7559974,,United States of America,California,CA,Welfare,0.6180325746536255,Weakly Supports
1.3176571013642076e+18,yet trump amp the give every year almost 2trillion taxpayerfunded welfare to billionaire amp corporations i think most americans would rather have lowercost healthcare education amp know their country invests in all of us amp not in making the rich richer at the expense of us,541848155.0,36.7014631,-118.7559974,,United States of America,California,CA,Welfare,0.6180325746536255,Weakly Supports
1.3178106710992814e+18,sundaymorning and trump is still our president whew life is good,2457404904.0,27.4989278,-82.5748194,Bradenton,United States of America,Florida,FL,Welfare,0.4625613093376159,Neutral
1.3178404668769935e+18,my granddaughter scroll down below she made one of these lt sundaymotivation sundayvibes sundaythoughts livelifewithstrength trump dreamcatcher,340587532.0,31.8160381,-99.5120986,,United States of America,Texas,TX,Welfare,0.6022682189941406,Neutral
1.3178499225703096e+18,pelosi will deny working amp poor americans a badly needed stimulusbill only to show how tough she is at resisting trump amp to deny him any optics of a political win the only optics that shld matter are peoples welfare ca ca12 vote for pelosimustgo,298508497.0,34.0536909,-118.242766,Los Angeles,United States of America,California,CA,Welfare,0.8191338181495667,Weakly Supports
1.317853335823782e+18,trump trumpnotwell,8.18656601976488e+17,31.8160381,-99.5120986,,United States of America,Texas,TX,Welfare,0.617342472076416,Neutral
1.317866591954989e+18,trump hates dogs biden rescues dogs case closed biden2020,1.228174105901273e+18,34.0536909,-118.242766,Los Angeles,United States of America,California,CA,Welfare,0.686514675617218,Weakly Supports
1.3178866278306406e+18,pelosi will deny working amp poor americans a badly needed stimulusbill only to show how tough she is at resisting trump amp to deny him any optics of a political win only optics that shld matter are peoples welfare ca ca12 vote for pelosimustgo,298508497.0,34.0536909,-118.242766,Los Angeles,United States of America,California,CA,Welfare,0.8398677110671997,Weakly Supports
1.3179281436263055e+18,donaldtrump uses his office to help his friends and family and its happening in your face,3423776937.0,40.7896239,-73.9598939,New York,United States of America,New York,NY,Welfare,0.6734089255332947,Weakly Supports
1.3179861430575022e+18,its like the stupidest movie ive ever seen what trump campaign genius came up w the plan to take away food stamps during an election when people are losing jobs cause of the pandemic id fire the writer for such an idiotic plot twist that no one would believe but its true,593834225.0,37.8215929,-121.9999606,,United States of America,California,CA,Welfare,0.5617507100105286,Neutral
1.3180211906450186e+18,a federal judge just struck down trump attempt to end food stamp benefits for nearly 700k unemployed people blocking as arbitrary and capricious the first of three such planned measures to restrict the federal food safety net votehimout bidenharristosaveamerica,297261364.0,32.7349196,-117.1545974,San Diego,United States of America,California,CA,Welfare,0.4717879891395569,Neutral
1.3180426512376463e+18,open smartnews and read judge rips trump administration blocks food stamps cutback here to read it on the web tap here trump foodstamps,202093724.0,34.14764520000001,-118.1444779,Pasadena,United States of America,California,CA,Welfare,0.4919500946998596,Neutral
1.31807173419341e+18,judge blocks trump admin plan to cut foodstamps to 700 unemployed americans,1955005244.0,34.0536909,-118.242766,Los Angeles,United States of America,California,CA,Welfare,0.4659391641616821,Neutral
1.3181300707672105e+18,in announcing the change last year us agriculture secretary sonny perdue said it was about restoring the original intent of food stamps moving more ablebodied americans to selfsufficiency on 1000 an hr trump clowns get rich you starve,17010163.0,40.2253569,-82.6881395,,United States of America,Ohio,OH,Welfare,0.7060918211936951,Neutral
1.3181841902240276e+18,federal judge strikes down trump cuts that could have kicked around 7000 off food stamps,12072382.0,36.1622296,-86.7743531,Nashville,United States of America,Tennessee,TN,Welfare,0.6641234159469604,Neutral
1.318224041463976e+18,trumps narcissism has killed the usa as we know it,8.179010931580109e+17,41.7370229,-99.5873816,,United States of America,Nebraska,NE,Welfare,0.7910285592079163,Weakly Supports
1.318226333688791e+18,federal judge halts trumps proposed food stamp cutback for 7000 americans via,22456831.0,43.6211955,-84.6824346,,United States of America,Michigan,MI,Welfare,0.7491094470024109,Neutral
1.3182355626131003e+18,fat fuck trump doesnt seem to mind everyone else in need going hungry a federal judge thinks otherwise foodstamps,3133120311.0,43.157285,-77.615214,Rochester,United States of America,New York,NY,Welfare,0.6183664202690125,Weakly Supports
1.3182408614197576e+18,judge slaps down trumps cruel plan to deprive 7000 people of food stamps during the pandemic,6701212.0,47.5602073,-122.2201423,,United States of America,Washington,WA,Welfare,0.681459903717041,Neutral
1.3182513452504064e+18,judge wrote that trump attempt to deprive americans of foodstamps constitutes utter failure to address the issue renders the action arbitrary and capricious,31621164.0,46.2087066,-119.1199192,Kennewick,United States of America,Washington,WA,Welfare,0.7394536137580872,Neutral
1.3182537541777203e+18,magas trump supporters of course your mind is made up but know anyone in money trouble due to covid judge struck down whitehouse plan to end food stamp safetynet benefits for 7000 americans realdonaldtrump said dont let it dominate your life,141025131.0,37.1232245,-78.4927721,,United States of America,Virginia,VA,Welfare,0.6400583982467651,Neutral
1.3182647173416837e+18,breaking a us federal judge has struck down a trump administration rule that would have cut food stamp benefits to almost 7000 unemployed americans amidst the covid19 pandemic court documents showed read more trump covid19,2878557076.0,37.4429964,-122.1545229,Palo Alto,United States of America,California,CA,Welfare,0.4497572779655456,Neutral
1.318266063008813e+18,here is a small clip of the era of reconstruction podcast coming soonsurveys says podcast vote fb socials twitter fyp magablack newjourneypac blackvoices trump,1.1359123849152224e+18,27.7567667,-81.4639835,,United States of America,Florida,FL,Welfare,0.5712774991989136,Neutral
1.318281518779945e+18,trump is a wwe character and this is his act,14696228.0,39.9527237,-75.16352619999999,Philadelphia,United States of America,Pennsylvania,PA,Welfare,0.4917623102664947,Weakly Supports
1.3182907665574257e+18,im informed but had no clue he was cutting foodstamps how is this not getting more press unconscionably inhumane especially when this ignoramus lack of policy is what has decimated our economy trump is the antithesis of empathy amp human decency covid19,1.2147393292112325e+18,33.448436699999995,-112.0741417,Phoenix,United States of America,Arizona,AZ,Welfare,0.8463765978813171,Neutral
1.318301403551535e+18,he lost a court battle today to cut 700k people off of food stamps in the middle of the trump recession show him the same love trumpisaloser he loves you so much that he did this for to you,1.2446575418811802e+18,42.3602534,-71.0582912,Boston,United States of America,Massachusetts,MA,Welfare,0.7547773122787476,Neutral
1.3183077391652209e+18,trump food relief plan of let them eat nothing quashed snap foodstamps food humanity conservation votebidenharris,2885295406.0,43.9792797,-120.737257,,United States of America,Oregon,OR,Welfare,0.5166273713111877,Weakly Supports
1.3183225094988636e+18,you know where republicans really stand when you think about the fact that they praise trump for taking advantage of tax breaks but shame people for taking advantage of welfare,84713712.0,36.7014631,-118.7559974,,United States of America,California,CA,Welfare,0.7989187240600586,Weakly Supports
1.3183261131527496e+18,judge blocks trump plan to cut food stamps for 7000 adults,525887637.0,41.6500201,-72.7342163,,United States of America,Connecticut,CT,Welfare,0.6264035105705261,Weakly Supports
1.3183278656377856e+18,victory for basic human decency judge strikes down trump effort to slash food stamps for 7000 americans theres a lot of competition for vilest policy ever but slashing food stamps during a pandemic thats causing massive unemployment is way way up theregop,17674244.0,38.8949924,-77.0365581,Washington,United States of America,District of Columbia,DC,Welfare,0.4076902866363525,Neutral
1.3183400803821896e+18,many food stamp recipients likely voted for trump especially in rural areas and may do so again more than half the foodstamps paid out as of july 10 2020 about 21m out of 37m went to red states,586760201.0,42.3602534,-71.0582912,Boston,United States of America,Massachusetts,MA,Welfare,0.8237735033035278,Neutral
1.3183444119951196e+18,what kind of lowlifes steal from charity oh last name trump magaa,19074612.0,40.6501024,-73.9495829,New York,United States of America,New York,NY,Welfare,0.7872541546821594,Weakly Supports
1.3183520645194834e+18,court vacates trump administration rule that sought to kick thousands off food stamps trump biden election2020,106835469.0,32.3140354,-106.7798078,Las Cruces,United States of America,New Mexico,NM,Welfare,0.6296097636222839,Neutral
1.3183874299849275e+18,trump is the welfare king cc,1897239480.0,44.5990718,-72.5002608,,United States of America,Vermont,VT,Welfare,0.5862668752670288,Strongly Supports
1.3183944794733158e+18,farmersforwelfare trump,8.469290440631091e+17,33.749098700000005,-84.39018490000001,Atlanta,United States of America,Georgia,GA,Welfare,0.7598511576652527,Strongly Supports
1.3184446956688837e+18,federal judge strikes down trump plan to slash foodstamps for 7000 unemployed americans could this guy be any more of a bastard i dont think so,14437384.0,39.140626700000006,-77.20756120000001,,United States of America,Maryland,MD,Welfare,0.482520043849945,Weakly Supports
1.3184995229815276e+18,trump trying to hurt americans even more foodstamps trumpwantsyoupoorandhungry trumpisnotamerica votehimoutandlockhimup votethemallout2020,3052469367.0,27.7567667,-81.4639835,,United States of America,Florida,FL,Welfare,0.640490710735321,Neutral
1.3185589049855713e+18,thankyounurses trump france,1507298868.0,35.78263629999999,-80.8872959,Statesville,United States of America,North Carolina,NC,Welfare,0.4154365062713623,Neutral
1.318567117176918e+18,some good news a judge refused to allow trump to starve 7000 families judge blocks trump plan to cut food stamps for 7000 adults via,8.90653225430528e+17,27.7567667,-81.4639835,,United States of America,Florida,FL,Welfare,0.5320398807525635,Neutral
1.3186382334970962e+18,donaldtrump is scum trump is also a con man most of us see right through trumps despicable efforts to take credit for federal food amp check trump did zero to provide bidenharris2020tosaveamerica,301713190.0,40.08067,-76.2411283,,United States of America,Pennsylvania,PA,Welfare,0.616931140422821,Weakly Supports
1.3186385284781957e+18,thank you i retweeted with a message donaldtrump is scum trump is also a con man most of us see right through trumps despicable efforts to take credit for federal food amp check trump did zero to provide bidenharris2020tosaveamerica,301713190.0,40.08067,-76.2411283,,United States of America,Pennsylvania,PA,Welfare,0.461920827627182,Weakly Supports
1.3186925691492805e+18,howardstern on trump,17100498.0,40.0757384,-74.4041622,,United States of America,New Jersey,NJ,Welfare,0.5324441194534302,Neutral
1.3186986383574426e+18,this is disgusting where are the free market conservatives trump also giving more than 10x handouts to red states over blue states,16072660.0,38.6264178,-90.1998378,St. Louis,United States of America,Missouri,MO,Welfare,0.4938529133796692,Weakly Supports
1.318761455869571e+18,as a mexican who rode the bus for yearspenniless on welfare has lead this country amazingly no wars highest employment law amp order christian defender pro businesspro life low taxesstimulus payout biden is racist amp democrats hate america 50cent trump,1.2964345370863862e+18,34.0536909,-118.242766,Los Angeles,United States of America,California,CA,Welfare,0.5492210984230042,Neutral
1.318881103730692e+18,and no matter what trump sayshe is not supporting a reliefbill judge blocks trump plan to cut food stamps for 7000 adults via,8.90653225430528e+17,27.7567667,-81.4639835,,United States of America,Florida,FL,Welfare,0.7594538927078247,Neutral
1.318890317526016e+18,add me on snap for weed deals weed usa trump joebiden,1.3131339260393925e+18,38.7251776,-105.6077167,,United States of America,Colorado,CO,Welfare,0.4059283435344696,Weakly Supports
1.3189219875745587e+18,trump and family support china financial help for themselves,375183837.0,43.9792797,-120.737257,,United States of America,Oregon,OR,Welfare,0.5085009932518005,Strongly Supports
1.31895138173107e+18,trump spokesman slams politicians using taxpayer funded jobs to try and benefit their family,1209041552.0,30.8703881,-92.007126,,United States of America,Louisiana,LA,Welfare,0.4759243726730346,Weakly Supports
1.3190848007461478e+18,alright my fellow normal americans let me teach you how to spot a trump supporter 1 they dont wear masks 2 more than likely on some type of government assistance program 3 they cant count to 10,1.269438091326038e+18,40.0278894,-74.86905420000001,,United States of America,New Jersey,NJ,Welfare,0.7499964833259583,Weakly Supports
1.3191104855900283e+18,according to qagamemnon trumps executive time often involves stopping to pick up a bucket of kfc on his way to the animal shelter so he can binge on fried chicken while gleefully watching them gas the poor little puppies that nobody wants sounds entirely plausible to me,274245261.0,29.7589382,-95.3676974,Houston,United States of America,Texas,TX,Welfare,0.4351160228252411,Weakly Supports
1.3191733560553677e+18,well here is the wsj so no longer just a thing biden has some highly relevant questions to answer who likes a politician who plays for pay or as one should call it happens to be corrupt hunterbidenlaptop bidengate trump thedebate,128370270.0,34.2331373,-102.4107493,,United States of America,Texas,TX,Welfare,0.4376082718372345,Neutral
1.3191733986107802e+18,kind of like the emails and photos on hunters laptop really sucks when people fabricate things you know not to be true come clean rudygiuliani you know you are covering for trump the usa deserves better,835373689.0,40.0757384,-74.4041622,,United States of America,New Jersey,NJ,Welfare,0.6379737854003906,Weakly Supports
1.319183681714557e+18,lesen sie hier mein interview zu den us wahlen und den daraus resultierenden herausforderungen fr deutschland gefhrt von der referentenagentur bertelsmann im geprch mit usaexpertin sandra navidi trump biden wirtschaft business brse,29105288.0,40.7127281,-74.0060152,New York,United States of America,New York,NY,Welfare,0.7799264192581177,Neutral
1.3193011521445806e+18,thaatsright trump thecomebackkid,127272637.0,37.1677128,-94.8464256,,United States of America,Kansas,KS,Welfare,0.838832676410675,Neutral
1.319303336705708e+18,mitchisnotwell moscowmitch is like everyone trump has under his spell they rot from the inside out mitch falls all over himself to give corporations tax breaks amp subsidies welfare but when real people need help he clutches the gov purse so tight his hands turn black,120156455.0,43.6447642,-114.0154071,,United States of America,Idaho,ID,Welfare,0.5611388683319092,Weakly Supports
1.3193656343970324e+18,wh staffers reveal to wapo why trump stormedout of lesleystahl interview she just had a tone he didnt like saying trump overreacted amp that his lashing out will likely only serve to increase the shows ratings,1956754434.0,25.9812025,-80.148379,,United States of America,Florida,FL,Welfare,0.4133729040622711,Neutral
1.3194092163359662e+18,woacan someone do a socially distanced wellness check on the absolutely badass journalists at the make sure they are eating and sleeping cause the spillage is thursdaythoughts 2020debate vote elections2020 trumpmeltdown trump,1.311902198410875e+18,34.0536909,-118.242766,Los Angeles,United States of America,California,CA,Welfare,0.5500458478927612,Neutral
1.31942345973112e+18,thejimmydoreshow why the republicans will lose moscowmitch stimulus foodbanks evictioncrisis wallstreet corporateamerica donors trump,1.1867536400082125e+18,33.5206824,-86.80243259999999,Birmingham,United States of America,Alabama,AL,Welfare,0.5182193517684937,Neutral
1.319453755369083e+18,welker is letting trump run long but being strict to biden this shit again debates2020,59700745.0,32.7349196,-117.1545974,San Diego,United States of America,California,CA,Welfare,0.4801142811775207,Neutral
1.319456999323566e+18,welker has zero control over trump maddening,121199833.0,36.7014631,-118.7559974,,United States of America,California,CA,Welfare,0.7788737416267395,Weakly Supports
1.319457272196551e+18,welker has not told biden once you have 30 seconds trump,20292060.0,36.7014631,-118.7559974,,United States of America,California,CA,Welfare,0.4006958603858948,Neutral
1.3194586082880266e+18,now trumps quoting the doefund wilingreadyable hoping people are charitable to him after he serves time for his crimesagainsthumanity,26616813.0,40.7127281,-74.0060152,New York,United States of America,New York,NY,Welfare,0.5455780625343323,Neutral
1.3194597482661435e+18,they are so well taken care of trump debatetonight,22173073.0,34.0536909,-118.242766,Los Angeles,United States of America,California,CA,Welfare,0.5167025923728943,Neutral
1.3194597835613143e+18,they are so well taken care of trump on children separated from parents at the border with mexico,122396513.0,38.8949924,-77.0365581,Washington,United States of America,District of Columbia,DC,Welfare,0.5466249585151672,Weakly Supports
1.3194598226984182e+18,theyre so well taken care of has trump seen this familyseparating cells and camps debates2020,17888787.0,42.622089,-77.42848409999999,,United States of America,New York,NY,Welfare,0.5306047797203064,Neutral
1.3194600726200525e+18,they are so well taken care of trump debates2020,24962387.0,34.0536909,-118.242766,Los Angeles,United States of America,California,CA,Welfare,0.4793804585933685,Neutral
1.3194600832779796e+18,sure those kids dont have parents but theyre so well cared for wow trump just doesnt get it,2569415413.0,41.5051613,-81.6934446,Cleveland,United States of America,Ohio,OH,Welfare,0.5243086218833923,Weakly Supports
1.319460192023609e+18,trump they were so well care for childrenincages 500 lost children,1283648881.0,41.481993200000005,-81.7981908,,United States of America,Ohio,OH,Welfare,0.4473729729652405,Weakly Supports
1.319460428234117e+18,trump confirmed it was 28 billion given in welfare to the starving us farmers because of the trade war he created with china great job trump the art of the deal not,74670021.0,36.7014631,-118.7559974,,United States of America,California,CA,Welfare,0.6412604451179504,Neutral
1.3194606859952497e+18,trump those orphans we created they are in such clean facilities,1449591198.0,38.6264178,-90.1998378,St. Louis,United States of America,Missouri,MO,Welfare,0.4074476659297943,Weakly Supports
1.3194614023529103e+18,joebiden said all blacks are on food stamps how is trump racist,2889180794.0,38.7183422,-95.0816354,,United States of America,Kansas,KS,Welfare,0.7315383553504944,Weakly Supports
1.319461401501573e+18,trump orphaned over 550 children and he doesnt care,499073990.0,40.7127281,-74.0060152,New York,United States of America,New York,NY,Welfare,0.4278230369091034,Weakly Supports
1.3194630798103716e+18,the kids trump stole from their parents are so well taken care of,1.0396083176585912e+18,38.7251776,-105.6077167,,United States of America,Colorado,CO,Welfare,0.637973427772522,Weakly Supports
1.319464141229232e+18,the trump used car salesman is running roughshod over the kind and thoughtful car buyer im sorry to watch this happen but once an aggressive opinionated bully always one trump biden,482696786.0,30.8703881,-92.007126,,United States of America,Louisiana,LA,Welfare,0.4072549045085907,Weakly Supports
1.319466208392061e+18,trump expresses concern for the safety of birds,14962779.0,38.8949924,-77.0365581,Washington,United States of America,District of Columbia,DC,Welfare,0.7571793794631958,Neutral
1.3194680671187763e+18,trump loves elderly people so much he cut funding on meals on wheels 2 years ago trumpmeltdown,1.2820788258709627e+18,32.7174209,-117.1627714,San Diego,United States of America,California,CA,Welfare,0.4382017254829407,Weakly Supports
1.3194733902694646e+18,my skin crawls everytime trump calls president obama obama the disrespect is outrageous trumpispathetic trumpisnotwell trumpwilose bidenharris2020,29984411.0,35.6729639,-79.03929190000001,,United States of America,North Carolina,NC,Welfare,0.5376529693603516,Weakly Supports
1.3194869504542966e+18,watch how joe biden gets caught lying to you with body language creepyjoebiden usa voteredtosaveamerica2020 trumpforamerica trump trump2020 maga,22887909.0,41.1035786,-80.6520161,Youngstown,United States of America,Ohio,OH,Welfare,0.440884381532669,Neutral
1.3194945922285115e+18,welker is a biased antitrumper moderator she totally tries to corner trump repeatedly and she tries to move uncomfortable topics away from biden and give him softball avenues to avoid responding on hunterbiden controversies and his failed policies etc,2818208253.0,36.7014631,-118.7559974,,United States of America,California,CA,Welfare,0.5358126163482666,Neutral
1.3196116898729943e+18,godhelpus godsaveamerica debates2020 presidentialdebate presidentialdebates2020 biden trump cnn foxnews election2020,159630144.0,26.1223084,-80.14337859999999,Fort Lauderdale,United States of America,Florida,FL,Welfare,0.4577894508838653,Neutral
1.3196187701980283e+18,trump talking about an animal shelter not one major new outlet is covering this horror,7829912.0,29.949932300000004,-90.0701156,New Orleans,United States of America,Louisiana,LA,Welfare,0.5542718768119812,Weakly Supports
1.3196230678957998e+18,debates2020 why trump failed the usa on covid19,2493013459.0,38.7604815,-92.5617875,,United States of America,Missouri,MO,Welfare,0.5881197452545166,Neutral
1.319632784147796e+18,media better worry about urbanwomen suffering trump is all about helping urbanwomen and their families urbanwomenfortrump,444994317.0,30.8703881,-92.007126,,United States of America,Louisiana,LA,Welfare,0.7070159912109375,Strongly Supports
1.319658379145601e+18,has anyone checked on campaign staff this morning might need a welfare check done crookedjoebiden trump,7.457890827400643e+17,35.0457219,-85.3094883,Chattanooga,United States of America,Tennessee,TN,Welfare,0.7259796261787415,Weakly Supports
1.3196608285017047e+18,covid stocks stocktowatch ny virus mask money build wellness trump talk about this,27441944.0,40.7127281,-74.0060152,New York,United States of America,New York,NY,Welfare,0.6649286150932312,Neutral
